feature,importance
foam,7.523658705607921e-05
brush,7.512483441518316e-05
call,7.509986119238748e-05
book start,7.507369464233953e-05
model,7.493701136929959e-05
averag,7.472223245677188e-05
read lot,7.461700927108517e-05
bottl,7.448001797066554e-05
normal wear,7.440391947544955e-05
middl night,7.430061490038e-05
prettyi,7.414931932025082e-05
could read,7.405823144301954e-05
couldnt put,7.404554897082014e-05
old love,7.399685572304959e-05
late,7.393383900041924e-05
ive read,7.378186935868747e-05
littl slow,7.373566709440566e-05
skip,7.372337038656651e-05
ti,7.360530670704572e-05
third,7.356461506304894e-05
bed,7.33352523288254e-05
replac one,7.331539311295623e-05
interest stori,7.307998567162712e-05
onto,7.306672167222383e-05
sturdi stand,7.297057946922228e-05
hang,7.296925140024815e-05
charg,7.286109444344726e-05
awar,7.278421618917867e-05
fell,7.260868502159368e-05
abil,7.253927771010344e-05
love stori,7.252459752823774e-05
work advertis,7.249701259153356e-05
snap,7.247123587499825e-05
stylish,7.239708817647265e-05
sort,7.235742007765707e-05
round,7.224798646549829e-05
mother,7.223301438470912e-05
great act,7.2072589006702e-05
wast,7.200064522389985e-05
flexibl,7.193867215419273e-05
jean,7.192215879655256e-05
question,7.19165346443707e-05
good idea,7.159261007862586e-05
dress,7.150143995249463e-05
lid,7.146006522670678e-05
bathroom,7.145296465186969e-05
classic,7.140250001926765e-05
bike,7.139858839792184e-05
medium,7.130213250454323e-05
contain,7.127879135181672e-05
readi,7.089520147650428e-05
complaint,7.079368479357117e-05
could use,7.070237539703606e-05
book enjoy,7.068727883151095e-05
edg,7.065653042882248e-05
easier,7.030552795847465e-05
hurt,7.029434957254393e-05
look good,7.012238234366922e-05
seem like,6.971151917461503e-05
charact develop,6.957756398504919e-05
sensit,6.948506890986118e-05
apart,6.94729709511443e-05
one favorit,6.9435551953409e-05
option,6.933232263103377e-05
live north,6.928815949615723e-05
bit long,6.9082194273467e-05
qualiti nice,6.876602428137866e-05
arc,6.875386525041867e-05
easi instal,6.874198188833751e-05
handi,6.866982374534684e-05
music,6.865938369787634e-05
control,6.853276413148052e-05
book one,6.846162281638917e-05
stretch,6.832961237423495e-05
theyr,6.832609877902106e-05
measur,6.818996800771383e-05
featur,6.816962727581237e-05
hesit,6.816333064404355e-05
rock,6.812642998452851e-05
storag,6.807432694381309e-05
machin,6.775806888914462e-05
charger,6.770568550663541e-05
wow,6.764991645614382e-05
clip,6.749692709745983e-05
look like,6.736872232277007e-05
accur,6.732386608234868e-05
pressur,6.724875773117086e-05
cold,6.716283063892333e-05
inform,6.715423515012852e-05
fold,6.705068669962016e-05
refer,6.699888452809587e-05
filter,6.699493769075892e-05
compact,6.698459109833705e-05
writer,6.694076191431765e-05
clearli,6.683236758218823e-05
great read,6.683019041679866e-05
pretti much,6.681194019842287e-05
emot,6.673421293441533e-05
shoe comfort,6.654359699108806e-05
everi time,6.646675311952728e-05
nearli,6.64586884777268e-05
storylin,6.636907238107867e-05
level,6.633376573322678e-05
kit,6.617764884258918e-05
say im,6.612220612197045e-05
suppos,6.611234539168097e-05
event,6.600199237216232e-05
fulli,6.598507792653624e-05
one day,6.576336882761431e-05
one use,6.563442760894032e-05
great great,6.538493034090851e-05
comment,6.537797154462034e-05
garag,6.530827679224474e-05
annoy,6.52793651361575e-05
piec equip,6.513896059117657e-05
told charact,6.512085109059527e-05
give star,6.511809275513487e-05
scienc,6.511147225662134e-05
foot wide,6.503715165400238e-05
cant imagin,6.500656149064571e-05
spent,6.490527877892468e-05
fail,6.488221561275316e-05
hero,6.482475614380576e-05
littl one,6.478060969643326e-05
men,6.459803914173755e-05
secur,6.456884973939501e-05
teeth,6.453922937477002e-05
didnt want,6.451682654772037e-05
enjoy read,6.450467779970187e-05
recommend anyonei,6.444852299530779e-05
excit read,6.432730467189737e-05
fear,6.422487389635516e-05
trip,6.418588260266171e-05
hit,6.412979774268916e-05
play everi,6.397118718748932e-05
pleasantli surpris,6.394055100716454e-05
chemistri,6.386282159320165e-05
didnt need,6.385519196775746e-05
great deal,6.385139383270906e-05
spare,6.376874369941958e-05
itmi,6.376433697575598e-05
finger,6.36711414186265e-05
ar,6.356575942285275e-05
itgreat,6.351784009413913e-05
stereo,6.347121104708554e-05
thu,6.340591685079962e-05
lightweight,6.34046822956566e-05
tale,6.332194761473969e-05
section,6.319834342480342e-05
form,6.306246868063693e-05
histor,6.304896741967224e-05
season,6.301551623806338e-05
set great,6.289258536633081e-05
pound,6.28510513466177e-05
deliv,6.275129814865257e-05
fight,6.270481360414624e-05
tr work,6.2366199601379e-05
thoroughli,6.230018258672419e-05
th,6.219977756783083e-05
larger size,6.219399424729587e-05
fan like,6.217908396549e-05
occasion,6.206343543017853e-05
fabric,6.191021812278026e-05
wide brim,6.17473692417012e-05
cycl,6.173120119660396e-05
leak,6.163154776506639e-05
organ,6.13748170835314e-05
litter,6.126197291008886e-05
wish could,6.121459110946227e-05
purchas thing,6.105403269891595e-05
bare,6.088499920144222e-05
read first,6.087462244423778e-05
town,6.08511278775523e-05
releas,6.083761770333204e-05
roll,6.0650655352713696e-05
develop plot,6.062893725758446e-05
coffe,6.059359960631513e-05
twist turn,6.054880358022532e-05
notch,6.053224852392114e-05
wore,6.048197412736211e-05
like much,6.038990044724762e-05
make feel,6.028190420365332e-05
arc exchang,6.0074420762149916e-05
prefer,6.005009896412895e-05
good larg,6.0040120643465e-05
nervou,6.002476093911604e-05
love would,5.999198223776507e-05
concern,5.99478130318336e-05
matter,5.990970087586074e-05
seat,5.9904843613128675e-05
natur,5.989665435311669e-05
wet,5.9892819909586516e-05
go wrong,5.9849101304578925e-05
happen next,5.980454627377295e-05
arm,5.9787032133048096e-05
review author,5.977552057946873e-05
made plastic,5.9597783664097325e-05
rang,5.944762475129262e-05
moment,5.943589003152446e-05
program,5.938737155598265e-05
cheaper,5.937169639573469e-05
product price,5.933581679188891e-05
constantli,5.9324307540959235e-05
near,5.929965714020037e-05
like book,5.9281261390848545e-05
qualiti fit,5.922217310790896e-05
bunch,5.914695896848498e-05
book look,5.906862515870474e-05
fan quiet,5.9056406472800336e-05
rd birthday,5.892785068837199e-05
prevent,5.8927121444934784e-05
paint,5.875556263834624e-05
obvious,5.871891998205949e-05
piec togeth,5.871496786073075e-05
exact,5.857916748334495e-05
weak,5.851566544242909e-05
draw,5.8439820064393915e-05
throughout,5.837637746708167e-05
big deal,5.837560168689311e-05
cabl,5.8239770225914125e-05
neg,5.820806523360014e-05
qualiti qualiti,5.801116242981084e-05
sens,5.7994721080369596e-05
lay,5.798619353835831e-05
love treat,5.7702445776906305e-05
beyond,5.767567832929688e-05
screen,5.741393139700088e-05
ive tri,5.738241622508185e-05
lower,5.73765132837834e-05
result,5.7186559433225064e-05
import,5.6864784928634124e-05
use pair,5.685957233828663e-05
mysteri good,5.685786593340825e-05
locat,5.683230840497206e-05
love littl,5.682467405229338e-05
tip,5.6702703946580735e-05
appropri,5.653359002912347e-05
book interest,5.647189216995869e-05
anyon like,5.625700549842131e-05
book excel,5.622986470911439e-05
movi bit,5.6222880341279975e-05
still go,5.616767746567843e-05
beginn,5.6111486169909003e-05
next onei,5.610720683724227e-05
anyon need,5.6078962719314384e-05
im pretti,5.597296791928578e-05
rare,5.5893787481549684e-05
oh,5.5817247064135803e-05
good price,5.580904787566743e-05
dakota area,5.580739994985118e-05
press,5.5705512170220503e-05
local,5.568348626349742e-05
list,5.5661873668947654e-05
led,5.5587692635618004e-05
brought,5.5458221469028985e-05
har,5.545405710525938e-05
one littl,5.541392318700088e-05
use one,5.5370003269042684e-05
via,5.535681116284573e-05
discov,5.534403613356134e-05
last year,5.532681343506641e-05
book bit,5.530497790375116e-05
held well,5.519082604913482e-05
touch,5.5087793951696565e-05
fit well,5.499989936827211e-05
velcro,5.4951421024805625e-05
like end,5.475681092889041e-05
vibrant,5.4695168893062436e-05
dishwash,5.4638300655341654e-05
one perfect,5.4525323908998877e-05
recommend booki,5.449365313402196e-05
bowl,5.4466874290121965e-05
ive ever,5.4451882912486826e-05
yellow,5.44270430905114e-05
avoid,5.4228771724325316e-05
bought gift,5.413575207628021e-05
ankl,5.404566800152852e-05
keyboard,5.398212340344385e-05
role,5.397748089944532e-05
movi great,5.3905580714450864e-05
cushion,5.384033878190919e-05
hide,5.375072667284388e-05
like im,5.3726294303497276e-05
cant get,5.372486825574505e-05
arent,5.367188382475832e-05
sever time,5.3669461934223055e-05
love good,5.365423955463693e-05
light output,5.3580250635052275e-05
attempt,5.354148918067091e-05
movi watch,5.345801934118677e-05
devic,5.340275529133125e-05
extens,5.3327220005840666e-05
smart,5.326890197070164e-05
german,5.3192451723734585e-05
realli love,5.316637220983903e-05
content,5.309998399424146e-05
mom,5.3081436857411515e-05
challeng,5.2986521646951414e-05
interest recommend,5.294701090751821e-05
mani peopl,5.277157279628153e-05
tighter,5.275845328475631e-05
sound qualiti,5.273463099351741e-05
good twist,5.270059353277496e-05
dvd player,5.266529110531979e-05
stainless steel,5.26592303422832e-05
headphon,5.260065240874095e-05
pleasedi bought,5.2579773595083946e-05
human,5.250011071965991e-05
see happen,5.2438909556875795e-05
song,5.235953241369812e-05
nut,5.234604318625777e-05
reduc,5.230867379950731e-05
ton,5.213228800504903e-05
greati,5.209344427347232e-05
inexpens,5.199633021349459e-05
slide,5.192661203130127e-05
forc,5.181783750969014e-05
one would,5.171672970364146e-05
tummi,5.1703942639509834e-05
good thing,5.169920062025502e-05
shorter,5.15968085411264e-05
half size,5.159326480193157e-05
easi follow,5.156668261156002e-05
intrigu,5.1520280087680135e-05
engag,5.143463142866621e-05
singl,5.1374963543535134e-05
background,5.1373670256391605e-05
condit,5.137100624732334e-05
cook,5.132889665267743e-05
gotten,5.130885720937275e-05
good issu,5.11084297188995e-05
number,5.110673597154916e-05
cotton,5.104932360386293e-05
honestli,5.097552045977292e-05
desir,5.0969580673590516e-05
tank,5.086609641571032e-05
femal,5.085036965207814e-05
addit collect,5.08344361523632e-05
pant,5.0813614984240334e-05
decent,5.072809791202925e-05
everi day,5.0710686602689e-05
old son,5.0702448949286326e-05
deep,5.0687807714011693e-05
pain,5.06645813756113e-05
corner,5.062117084573411e-05
oper,5.0559033997435755e-05
moviei,5.0249631762350495e-05
improv,5.024016103664728e-05
daili,5.0196520169870615e-05
fit littl,5.0179082799707474e-05
great littl,5.013273907614733e-05
situat,5.005996634918621e-05
admit daughter,5.005736500286966e-05
read review,5.004802309303114e-05
lock,5.0026127596300406e-05
work perfectli,4.999870339655476e-05
jobi like,4.998865735396591e-05
share,4.9938502896304266e-05
glad bought,4.9922349543937185e-05
eo rebel,4.98647934091327e-05
love read,4.9848436305602366e-05
surfac,4.9832432078066346e-05
suppli,4.9814627196123624e-05
mostli,4.9760070008007114e-05
hike,4.97546375065342e-05
enjoy stori,4.972883349856379e-05
dirt,4.949707027373812e-05
im go,4.944669901538327e-05
rememb,4.934651172489639e-05
pro,4.92546038857974e-05
pan,4.924922751489924e-05
forth,4.92200650363003e-05
replac sinc,4.916213236365176e-05
wear xl,4.9104568920797845e-05
ipad,4.904041816694485e-05
slip,4.889562702170848e-05
pie,4.888616412500692e-05
post,4.885233477770756e-05
cup,4.8829548325175666e-05
charact great,4.876044986955263e-05
ador,4.873630155982222e-05
time find,4.871676721747432e-05
worth price,4.867431865496046e-05
coat,4.8645949216670935e-05
love iti,4.8572152752501764e-05
author good,4.853457397022518e-05
weve,4.851581194836529e-05
die,4.849738705174239e-05
eye peel,4.8490827182014716e-05
still work,4.848466377544584e-05
worn,4.845908669123361e-05
year work,4.825764450117713e-05
imposs,4.822265934521768e-05
use first,4.8188296931408484e-05
part small,4.818429266910272e-05
consid get,4.817335562442596e-05
love product,4.815673156224373e-05
way small,4.802766361223693e-05
dont want,4.791963959417322e-05
get better,4.789819352308241e-05
want put,4.785949747417793e-05
get around,4.775903404460604e-05
pricei bought,4.775116435867012e-05
player,4.771649185213788e-05
paid,4.763058488963184e-05
window,4.762511285165149e-05
month old,4.758663584350778e-05
doubt,4.748869512728239e-05
extend,4.748761991673636e-05
movi like,4.737013058281374e-05
solut,4.730310894687359e-05
layer,4.728204798933775e-05
gym,4.723400357727022e-05
materi nice,4.722365994770865e-05
heel,4.71544004005353e-05
boot,4.71526337689759e-05
get cover,4.7142548282647e-05
applic,4.713108932558358e-05
strongli,4.70751423906235e-05
sister,4.702986849939538e-05
destroy,4.690655730752485e-05
green,4.6834681527217595e-05
magic,4.673319268448144e-05
put togeth,4.6724108668403074e-05
size size,4.670330660410861e-05
great valu,4.6699118054178976e-05
attract,4.6673845061526444e-05
dont worri,4.665558620076276e-05
right away,4.6492106060478516e-05
suction,4.648798095999133e-05
make easi,4.643956388908039e-05
great fan,4.63754729302609e-05
littl wide,4.6361118663905225e-05
system,4.6297797783944484e-05
heavier,4.6288035414635154e-05
refresh,4.6229928871580585e-05
carri around,4.6210724280709104e-05
sensit ear,4.6208777265433096e-05
academ,4.612204445422199e-05
key,4.6092585689851156e-05
effect,4.605439315462097e-05
lab,4.599376185895025e-05
tootlemania far,4.598474749481052e-05
recommend friend,4.596090277434665e-05
quiet,4.5884862998453884e-05
crystal clear,4.577412849783306e-05
particular,4.5734577758336303e-05
camp,4.5699880122581576e-05
genr,4.5671741658312804e-05
flow,4.566722899394272e-05
involv,4.5659764016986034e-05
sole,4.565129657130665e-05
daughter christma,4.5646391251889376e-05
minor,4.5621667426368265e-05
friend love,4.560667311286623e-05
belt,4.558731038064481e-05
taken,4.5502132032096816e-05
portray,4.5444217197973725e-05
